"coord. (T1, T2, T3)",n_right,n_left,D-LR,g-test,p-value(g-test),index
"[(0.03, 0.04), (0.05, 0.06), (0.9, 0.91)]",1,1,0.000,-0.000,1.000,4645
"[(0.03, 0.04), (0.06, 0.07), (0.9, 0.91)]",0,0,,,,4644
"[(0.03, 0.04), (0.06, 0.07), (0.89, 0.9)]",0,0,,,,4643
"[(0.03, 0.04), (0.07, 0.08), (0.89, 0.9)]",0,0,,,,4642
"[(0.03, 0.04), (0.07, 0.08), (0.88, 0.89)]",0,2,-1.000,2.773,0.096,4641
"[(0.03, 0.04), (0.08, 0.09), (0.88, 0.89)]",0,0,,,,4640
"[(0.03, 0.04), (0.08, 0.09), (0.87, 0.88)]",0,0,,,,4639
"[(0.03, 0.04), (0.09, 0.1), (0.87, 0.88)]",0,0,,,,4638
"[(0.03, 0.04), (0.09, 0.1), (0.86, 0.87)]",0,0,,,,4637
"[(0.03, 0.04), (0.1, 0.11), (0.86, 0.87)]",0,0,,,,4636
"[(0.03, 0.04), (0.1, 0.11), (0.85, 0.86)]",0,0,,,,4635
"[(0.03, 0.04), (0.11, 0.12), (0.85, 0.86)]",0,0,,,,4634
"[(0.03, 0.04), (0.11, 0.12), (0.84, 0.85)]",0,0,,,,4633
"[(0.03, 0.04), (0.12, 0.13), (0.84, 0.85)]",0,0,,,,4632
"[(0.03, 0.04), (0.12, 0.13), (0.83, 0.84)]",0,0,,,,4631
"[(0.03, 0.04), (0.13, 0.14), (0.83, 0.84)]",0,1,-1.000,1.386,0.239,4630
"[(0.03, 0.04), (0.13, 0.14), (0.82, 0.83)]",0,0,,,,4629
"[(0.03, 0.04), (0.14, 0.15), (0.82, 0.83)]",0,0,,,,4628
"[(0.03, 0.04), (0.14, 0.15), (0.81, 0.82)]",0,0,,,,4627
"[(0.03, 0.04), (0.15, 0.16), (0.81, 0.82)]",0,0,,,,4626
"[(0.03, 0.04), (0.15, 0.16), (0.8, 0.81)]",1,0,1.000,1.386,0.239,4625
"[(0.03, 0.04), (0.16, 0.17), (0.8, 0.81)]",1,0,1.000,1.386,0.239,4624
"[(0.03, 0.04), (0.16, 0.17), (0.79, 0.8)]",0,0,,,,4623
"[(0.03, 0.04), (0.17, 0.18), (0.79, 0.8)]",0,0,,,,4622
"[(0.03, 0.04), (0.17, 0.18), (0.78, 0.79)]",0,0,,,,4621
"[(0.03, 0.04), (0.18, 0.19), (0.78, 0.79)]",0,0,,,,4620
"[(0.03, 0.04), (0.18, 0.19), (0.77, 0.78)]",0,0,,,,4619
"[(0.03, 0.04), (0.19, 0.2), (0.77, 0.78)]",0,0,,,,4618
"[(0.03, 0.04), (0.19, 0.2), (0.76, 0.77)]",1,1,0.000,-0.000,1.000,4617
"[(0.03, 0.04), (0.2, 0.21), (0.76, 0.77)]",0,0,,,,4616
"[(0.03, 0.04), (0.2, 0.21), (0.75, 0.76)]",1,0,1.000,1.386,0.239,4615
"[(0.03, 0.04), (0.21, 0.22), (0.75, 0.76)]",0,0,,,,4614
"[(0.03, 0.04), (0.21, 0.22), (0.74, 0.75)]",0,0,,,,4613
"[(0.03, 0.04), (0.22, 0.23), (0.74, 0.75)]",0,0,,,,4612
"[(0.03, 0.04), (0.22, 0.23), (0.73, 0.74)]",0,0,,,,4611
"[(0.03, 0.04), (0.23, 0.24), (0.73, 0.74)]",0,0,,,,4610
"[(0.03, 0.04), (0.23, 0.24), (0.72, 0.73)]",0,0,,,,4609
"[(0.03, 0.04), (0.24, 0.25), (0.72, 0.73)]",0,0,,,,4608
"[(0.03, 0.04), (0.24, 0.25), (0.71, 0.72)]",0,0,,,,4607
"[(0.03, 0.04), (0.25, 0.26), (0.71, 0.72)]",0,0,,,,4606
"[(0.03, 0.04), (0.25, 0.26), (0.7, 0.71)]",0,0,,,,4605
"[(0.03, 0.04), (0.26, 0.27), (0.7, 0.71)]",0,0,,,,4604
"[(0.03, 0.04), (0.26, 0.27), (0.69, 0.7)]",0,0,,,,4603
"[(0.03, 0.04), (0.27, 0.28), (0.69, 0.7)]",0,0,,,,4602
"[(0.03, 0.04), (0.27, 0.28), (0.68, 0.69)]",0,1,-1.000,1.386,0.239,4601
"[(0.03, 0.04), (0.28, 0.29), (0.68, 0.69)]",0,0,,,,4600
"[(0.03, 0.04), (0.28, 0.29), (0.67, 0.68)]",0,0,,,,4599
"[(0.03, 0.04), (0.29, 0.3), (0.67, 0.68)]",0,0,,,,4598
"[(0.03, 0.04), (0.29, 0.3), (0.66, 0.67)]",0,0,,,,4597
"[(0.03, 0.04), (0.3, 0.31), (0.66, 0.67)]",0,0,,,,4596
"[(0.03, 0.04), (0.3, 0.31), (0.65, 0.66)]",0,1,-1.000,1.386,0.239,4595
"[(0.03, 0.04), (0.31, 0.32), (0.65, 0.66)]",0,0,,,,4594
"[(0.03, 0.04), (0.31, 0.32), (0.64, 0.65)]",0,0,,,,4593
"[(0.03, 0.04), (0.32, 0.33), (0.64, 0.65)]",0,0,,,,4592
"[(0.03, 0.04), (0.32, 0.33), (0.63, 0.64)]",0,0,,,,4591
"[(0.03, 0.04), (0.33, 0.34), (0.63, 0.64)]",0,0,,,,4590
"[(0.03, 0.04), (0.33, 0.34), (0.62, 0.63)]",0,0,,,,4589
"[(0.03, 0.04), (0.34, 0.35), (0.62, 0.63)]",1,0,1.000,1.386,0.239,4588
"[(0.03, 0.04), (0.34, 0.35), (0.61, 0.62)]",0,0,,,,4587
"[(0.03, 0.04), (0.35, 0.36), (0.61, 0.62)]",0,0,,,,4586
"[(0.03, 0.04), (0.35, 0.36), (0.6, 0.61)]",0,0,,,,4585
"[(0.03, 0.04), (0.36, 0.37), (0.6, 0.61)]",0,0,,,,4584
"[(0.03, 0.04), (0.36, 0.37), (0.59, 0.6)]",1,0,1.000,1.386,0.239,4583
"[(0.03, 0.04), (0.37, 0.38), (0.59, 0.6)]",0,0,,,,4582
"[(0.03, 0.04), (0.37, 0.38), (0.58, 0.59)]",0,0,,,,4581
"[(0.03, 0.04), (0.38, 0.39), (0.58, 0.59)]",0,0,,,,4580
"[(0.03, 0.04), (0.38, 0.39), (0.57, 0.58)]",0,1,-1.000,1.386,0.239,4579
"[(0.03, 0.04), (0.39, 0.4), (0.57, 0.58)]",0,0,,,,4578
"[(0.03, 0.04), (0.39, 0.4), (0.56, 0.57)]",0,0,,,,4577
"[(0.03, 0.04), (0.4, 0.41), (0.56, 0.57)]",0,0,,,,4576
"[(0.03, 0.04), (0.4, 0.41), (0.55, 0.56)]",0,0,,,,4575
"[(0.03, 0.04), (0.41, 0.42), (0.55, 0.56)]",0,0,,,,4574
"[(0.03, 0.04), (0.41, 0.42), (0.54, 0.55)]",0,0,,,,4573
"[(0.03, 0.04), (0.42, 0.43), (0.54, 0.55)]",0,0,,,,4572
"[(0.03, 0.04), (0.42, 0.43), (0.53, 0.54)]",0,0,,,,4571
"[(0.03, 0.04), (0.43, 0.44), (0.53, 0.54)]",0,0,,,,4570
"[(0.03, 0.04), (0.43, 0.44), (0.52, 0.53)]",0,0,,,,4569
"[(0.03, 0.04), (0.44, 0.45), (0.52, 0.53)]",0,0,,,,4568
"[(0.03, 0.04), (0.44, 0.45), (0.51, 0.52)]",0,0,,,,4567
"[(0.03, 0.04), (0.45, 0.46), (0.51, 0.52)]",0,1,-1.000,1.386,0.239,4566
"[(0.03, 0.04), (0.45, 0.46), (0.5, 0.51)]",0,0,,,,4565
"[(0.03, 0.04), (0.46, 0.47), (0.5, 0.51)]",0,0,,,,4564
"[(0.03, 0.04), (0.46, 0.47), (0.49, 0.5)]",1,0,1.000,1.386,0.239,4563
"[(0.03, 0.04), (0.47, 0.48), (0.49, 0.5)]",1,0,1.000,1.386,0.239,4562
"[(0.03, 0.04), (0.47, 0.48), (0.48, 0.49)]",0,0,,,,4561
"[(0.04, 0.05), (0.0, 0.01), (0.95, 0.96)]",1,0,1.000,1.386,0.239,4560
"[(0.04, 0.05), (0.0, 0.01), (0.94, 0.95)]",0,0,,,,4559
"[(0.04, 0.05), (0.01, 0.02), (0.94, 0.95)]",0,0,,,,4558
"[(0.04, 0.05), (0.01, 0.02), (0.93, 0.94)]",1,0,1.000,1.386,0.239,4557
"[(0.04, 0.05), (0.02, 0.03), (0.93, 0.94)]",1,0,1.000,1.386,0.239,4556
"[(0.04, 0.05), (0.02, 0.03), (0.92, 0.93)]",0,0,,,,4555
"[(0.04, 0.05), (0.03, 0.04), (0.92, 0.93)]",0,0,,,,4554
"[(0.04, 0.05), (0.03, 0.04), (0.91, 0.92)]",0,1,-1.000,1.386,0.239,4553
"[(0.04, 0.05), (0.04, 0.05), (0.91, 0.92)]",0,0,,,,4552
"[(0.04, 0.05), (0.04, 0.05), (0.9, 0.91)]",0,0,,,,4551
"[(0.04, 0.05), (0.05, 0.06), (0.9, 0.91)]",3,0,1.000,4.159,0.041,4550
"[(0.04, 0.05), (0.05, 0.06), (0.89, 0.9)]",1,0,1.000,1.386,0.239,4549
"[(0.04, 0.05), (0.06, 0.07), (0.89, 0.9)]",0,0,,,,4548
"[(0.04, 0.05), (0.06, 0.07), (0.88, 0.89)]",0,0,,,,4547
"[(0.04, 0.05), (0.07, 0.08), (0.88, 0.89)]",0,0,,,,4546
"[(0.04, 0.05), (0.07, 0.08), (0.87, 0.88)]",0,1,-1.000,1.386,0.239,4545
"[(0.04, 0.05), (0.08, 0.09), (0.87, 0.88)]",0,0,,,,4544
"[(0.04, 0.05), (0.08, 0.09), (0.86, 0.87)]",0,0,,,,4543
"[(0.04, 0.05), (0.09, 0.1), (0.86, 0.87)]",0,0,,,,4542
"[(0.04, 0.05), (0.09, 0.1), (0.85, 0.86)]",0,0,,,,4541
"[(0.04, 0.05), (0.1, 0.11), (0.85, 0.86)]",0,0,,,,4540
"[(0.04, 0.05), (0.1, 0.11), (0.84, 0.85)]",0,0,,,,4539
"[(0.04, 0.05), (0.11, 0.12), (0.84, 0.85)]",0,0,,,,4538
"[(0.04, 0.05), (0.11, 0.12), (0.83, 0.84)]",0,0,,,,4537
"[(0.04, 0.05), (0.12, 0.13), (0.83, 0.84)]",0,0,,,,4536
"[(0.04, 0.05), (0.12, 0.13), (0.82, 0.83)]",0,0,,,,4535
"[(0.04, 0.05), (0.13, 0.14), (0.82, 0.83)]",0,0,,,,4534
"[(0.04, 0.05), (0.13, 0.14), (0.81, 0.82)]",0,0,,,,4533
"[(0.04, 0.05), (0.14, 0.15), (0.81, 0.82)]",0,0,,,,4532
"[(0.04, 0.05), (0.14, 0.15), (0.8, 0.81)]",1,1,0.000,-0.000,1.000,4531
"[(0.04, 0.05), (0.15, 0.16), (0.8, 0.81)]",0,0,,,,4530
"[(0.04, 0.05), (0.15, 0.16), (0.79, 0.8)]",0,0,,,,4529
"[(0.04, 0.05), (0.16, 0.17), (0.79, 0.8)]",0,0,,,,4528
"[(0.04, 0.05), (0.16, 0.17), (0.78, 0.79)]",0,0,,,,4527
"[(0.04, 0.05), (0.17, 0.18), (0.78, 0.79)]",0,0,,,,4526
"[(0.04, 0.05), (0.17, 0.18), (0.77, 0.78)]",0,1,-1.000,1.386,0.239,4525
"[(0.04, 0.05), (0.18, 0.19), (0.77, 0.78)]",0,0,,,,4524
"[(0.04, 0.05), (0.18, 0.19), (0.76, 0.77)]",0,0,,,,4523
"[(0.04, 0.05), (0.19, 0.2), (0.76, 0.77)]",0,0,,,,4522
"[(0.04, 0.05), (0.19, 0.2), (0.75, 0.76)]",0,0,,,,4521
"[(0.04, 0.05), (0.2, 0.21), (0.75, 0.76)]",0,0,,,,4520
"[(0.04, 0.05), (0.2, 0.21), (0.74, 0.75)]",0,0,,,,4519
"[(0.04, 0.05), (0.21, 0.22), (0.74, 0.75)]",1,0,1.000,1.386,0.239,4518
"[(0.04, 0.05), (0.21, 0.22), (0.73, 0.74)]",0,0,,,,4517
"[(0.04, 0.05), (0.22, 0.23), (0.73, 0.74)]",0,0,,,,4516
"[(0.04, 0.05), (0.22, 0.23), (0.72, 0.73)]",1,0,1.000,1.386,0.239,4515
"[(0.04, 0.05), (0.23, 0.24), (0.72, 0.73)]",0,0,,,,4514
"[(0.04, 0.05), (0.23, 0.24), (0.71, 0.72)]",0,2,-1.000,2.773,0.096,4513
"[(0.04, 0.05), (0.24, 0.25), (0.71, 0.72)]",0,0,,,,4512
"[(0.04, 0.05), (0.24, 0.25), (0.7, 0.71)]",0,0,,,,4511
"[(0.04, 0.05), (0.25, 0.26), (0.7, 0.71)]",0,0,,,,4510
"[(0.04, 0.05), (0.25, 0.26), (0.69, 0.7)]",0,0,,,,4509
"[(0.04, 0.05), (0.26, 0.27), (0.69, 0.7)]",0,0,,,,4508
"[(0.04, 0.05), (0.26, 0.27), (0.68, 0.69)]",0,0,,,,4507
"[(0.04, 0.05), (0.27, 0.28), (0.68, 0.69)]",0,0,,,,4506
"[(0.04, 0.05), (0.27, 0.28), (0.67, 0.68)]",1,0,1.000,1.386,0.239,4505
"[(0.04, 0.05), (0.28, 0.29), (0.67, 0.68)]",0,0,,,,4504
"[(0.04, 0.05), (0.28, 0.29), (0.66, 0.67)]",0,0,,,,4503
"[(0.04, 0.05), (0.29, 0.3), (0.66, 0.67)]",0,1,-1.000,1.386,0.239,4502
"[(0.04, 0.05), (0.29, 0.3), (0.65, 0.66)]",0,0,,,,4501
"[(0.04, 0.05), (0.3, 0.31), (0.65, 0.66)]",0,0,,,,4500
"[(0.04, 0.05), (0.3, 0.31), (0.64, 0.65)]",0,0,,,,4499
"[(0.04, 0.05), (0.31, 0.32), (0.64, 0.65)]",0,0,,,,4498
"[(0.04, 0.05), (0.31, 0.32), (0.63, 0.64)]",0,0,,,,4497
"[(0.04, 0.05), (0.32, 0.33), (0.63, 0.64)]",1,0,1.000,1.386,0.239,4496
"[(0.04, 0.05), (0.32, 0.33), (0.62, 0.63)]",0,1,-1.000,1.386,0.239,4495
"[(0.04, 0.05), (0.33, 0.34), (0.62, 0.63)]",0,0,,,,4494
"[(0.04, 0.05), (0.33, 0.34), (0.61, 0.62)]",1,0,1.000,1.386,0.239,4493
"[(0.04, 0.05), (0.34, 0.35), (0.61, 0.62)]",0,0,,,,4492
"[(0.04, 0.05), (0.34, 0.35), (0.6, 0.61)]",0,0,,,,4491
"[(0.04, 0.05), (0.35, 0.36), (0.6, 0.61)]",0,0,,,,4490
"[(0.04, 0.05), (0.35, 0.36), (0.59, 0.6)]",0,0,,,,4489
"[(0.04, 0.05), (0.36, 0.37), (0.59, 0.6)]",0,0,,,,4488
"[(0.04, 0.05), (0.36, 0.37), (0.58, 0.59)]",0,0,,,,4487
"[(0.04, 0.05), (0.37, 0.38), (0.58, 0.59)]",0,0,,,,4486
"[(0.04, 0.05), (0.37, 0.38), (0.57, 0.58)]",0,0,,,,4485
"[(0.04, 0.05), (0.38, 0.39), (0.57, 0.58)]",0,0,,,,4484
"[(0.04, 0.05), (0.38, 0.39), (0.56, 0.57)]",0,0,,,,4483
"[(0.04, 0.05), (0.39, 0.4), (0.56, 0.57)]",0,0,,,,4482
"[(0.04, 0.05), (0.39, 0.4), (0.55, 0.56)]",0,0,,,,4481
"[(0.04, 0.05), (0.4, 0.41), (0.55, 0.56)]",0,0,,,,4480
"[(0.04, 0.05), (0.4, 0.41), (0.54, 0.55)]",0,1,-1.000,1.386,0.239,4479
"[(0.04, 0.05), (0.41, 0.42), (0.54, 0.55)]",0,0,,,,4478
"[(0.04, 0.05), (0.41, 0.42), (0.53, 0.54)]",0,2,-1.000,2.773,0.096,4477
"[(0.04, 0.05), (0.42, 0.43), (0.53, 0.54)]",0,0,,,,4476
"[(0.04, 0.05), (0.42, 0.43), (0.52, 0.53)]",0,0,,,,4475
"[(0.04, 0.05), (0.43, 0.44), (0.52, 0.53)]",0,0,,,,4474
"[(0.04, 0.05), (0.43, 0.44), (0.51, 0.52)]",0,1,-1.000,1.386,0.239,4473
"[(0.04, 0.05), (0.44, 0.45), (0.51, 0.52)]",0,0,,,,4472
"[(0.04, 0.05), (0.44, 0.45), (0.5, 0.51)]",0,0,,,,4471
"[(0.04, 0.05), (0.45, 0.46), (0.5, 0.51)]",1,0,1.000,1.386,0.239,4470
"[(0.04, 0.05), (0.45, 0.46), (0.49, 0.5)]",0,0,,,,4469
"[(0.04, 0.05), (0.46, 0.47), (0.49, 0.5)]",0,0,,,,4468
"[(0.04, 0.05), (0.46, 0.47), (0.48, 0.49)]",0,0,,,,4467
"[(0.04, 0.05), (0.47, 0.48), (0.48, 0.49)]",0,0,,,,4466
"[(0.05, 0.06), (0.0, 0.01), (0.94, 0.95)]",0,0,,,,4465
"[(0.05, 0.06), (0.0, 0.01), (0.93, 0.94)]",0,0,,,,4464
"[(0.05, 0.06), (0.01, 0.02), (0.93, 0.94)]",0,1,-1.000,1.386,0.239,4463
"[(0.05, 0.06), (0.01, 0.02), (0.92, 0.93)]",0,2,-1.000,2.773,0.096,4462
"[(0.05, 0.06), (0.02, 0.03), (0.92, 0.93)]",0,0,,,,4461
"[(0.05, 0.06), (0.02, 0.03), (0.91, 0.92)]",0,0,,,,4460
"[(0.05, 0.06), (0.03, 0.04), (0.91, 0.92)]",1,0,1.000,1.386,0.239,4459
"[(0.05, 0.06), (0.03, 0.04), (0.9, 0.91)]",0,2,-1.000,2.773,0.096,4458
"[(0.05, 0.06), (0.04, 0.05), (0.9, 0.91)]",0,0,,,,4457
"[(0.05, 0.06), (0.04, 0.05), (0.89, 0.9)]",0,1,-1.000,1.386,0.239,4456
"[(0.05, 0.06), (0.05, 0.06), (0.89, 0.9)]",0,0,,,,4455
"[(0.05, 0.06), (0.05, 0.06), (0.88, 0.89)]",0,0,,,,4454
"[(0.05, 0.06), (0.06, 0.07), (0.88, 0.89)]",0,0,,,,4453
"[(0.05, 0.06), (0.06, 0.07), (0.87, 0.88)]",0,0,,,,4452
"[(0.05, 0.06), (0.07, 0.08), (0.87, 0.88)]",1,0,1.000,1.386,0.239,4451
"[(0.05, 0.06), (0.07, 0.08), (0.86, 0.87)]",0,0,,,,4450
"[(0.05, 0.06), (0.08, 0.09), (0.86, 0.87)]",0,0,,,,4449
"[(0.05, 0.06), (0.08, 0.09), (0.85, 0.86)]",0,0,,,,4448
"[(0.05, 0.06), (0.09, 0.1), (0.85, 0.86)]",0,0,,,,4447
"[(0.05, 0.06), (0.09, 0.1), (0.84, 0.85)]",0,0,,,,4446
"[(0.05, 0.06), (0.1, 0.11), (0.84, 0.85)]",0,0,,,,4445
"[(0.05, 0.06), (0.1, 0.11), (0.83, 0.84)]",1,0,1.000,1.386,0.239,4444
"[(0.05, 0.06), (0.11, 0.12), (0.83, 0.84)]",0,1,-1.000,1.386,0.239,4443
"[(0.05, 0.06), (0.11, 0.12), (0.82, 0.83)]",0,0,,,,4442
"[(0.05, 0.06), (0.12, 0.13), (0.82, 0.83)]",0,0,,,,4441
"[(0.05, 0.06), (0.12, 0.13), (0.81, 0.82)]",0,0,,,,4440
"[(0.05, 0.06), (0.13, 0.14), (0.81, 0.82)]",0,0,,,,4439
"[(0.05, 0.06), (0.13, 0.14), (0.8, 0.81)]",0,0,,,,4438
"[(0.05, 0.06), (0.14, 0.15), (0.8, 0.81)]",0,0,,,,4437
"[(0.05, 0.06), (0.14, 0.15), (0.79, 0.8)]",0,0,,,,4436
"[(0.05, 0.06), (0.15, 0.16), (0.79, 0.8)]",0,0,,,,4435
"[(0.05, 0.06), (0.15, 0.16), (0.78, 0.79)]",0,0,,,,4434
"[(0.05, 0.06), (0.16, 0.17), (0.78, 0.79)]",1,0,1.000,1.386,0.239,4433
"[(0.05, 0.06), (0.16, 0.17), (0.77, 0.78)]",0,0,,,,4432
"[(0.05, 0.06), (0.17, 0.18), (0.77, 0.78)]",0,1,-1.000,1.386,0.239,4431
"[(0.05, 0.06), (0.17, 0.18), (0.76, 0.77)]",0,0,,,,4430
"[(0.05, 0.06), (0.18, 0.19), (0.76, 0.77)]",0,1,-1.000,1.386,0.239,4429
"[(0.05, 0.06), (0.18, 0.19), (0.75, 0.76)]",0,1,-1.000,1.386,0.239,4428
"[(0.05, 0.06), (0.19, 0.2), (0.75, 0.76)]",0,0,,,,4427
"[(0.05, 0.06), (0.19, 0.2), (0.74, 0.75)]",0,0,,,,4426
"[(0.05, 0.06), (0.2, 0.21), (0.74, 0.75)]",0,0,,,,4425
"[(0.05, 0.06), (0.2, 0.21), (0.73, 0.74)]",0,0,,,,4424
"[(0.05, 0.06), (0.21, 0.22), (0.73, 0.74)]",0,1,-1.000,1.386,0.239,4423
"[(0.05, 0.06), (0.21, 0.22), (0.72, 0.73)]",0,0,,,,4422
"[(0.05, 0.06), (0.22, 0.23), (0.72, 0.73)]",0,0,,,,4421
"[(0.05, 0.06), (0.22, 0.23), (0.71, 0.72)]",0,0,,,,4420
"[(0.05, 0.06), (0.23, 0.24), (0.71, 0.72)]",0,0,,,,4419
"[(0.05, 0.06), (0.23, 0.24), (0.7, 0.71)]",0,0,,,,4418
"[(0.05, 0.06), (0.24, 0.25), (0.7, 0.71)]",0,0,,,,4417
"[(0.05, 0.06), (0.24, 0.25), (0.69, 0.7)]",0,0,,,,4416
"[(0.05, 0.06), (0.25, 0.26), (0.69, 0.7)]",0,0,,,,4415
"[(0.05, 0.06), (0.25, 0.26), (0.68, 0.69)]",0,0,,,,4414
"[(0.05, 0.06), (0.26, 0.27), (0.68, 0.69)]",0,0,,,,4413
"[(0.05, 0.06), (0.26, 0.27), (0.67, 0.68)]",0,1,-1.000,1.386,0.239,4412
"[(0.05, 0.06), (0.27, 0.28), (0.67, 0.68)]",0,1,-1.000,1.386,0.239,4411
"[(0.05, 0.06), (0.27, 0.28), (0.66, 0.67)]",0,0,,,,4410
"[(0.05, 0.06), (0.28, 0.29), (0.66, 0.67)]",0,0,,,,4409
"[(0.05, 0.06), (0.28, 0.29), (0.65, 0.66)]",0,0,,,,4408
"[(0.05, 0.06), (0.29, 0.3), (0.65, 0.66)]",0,0,,,,4407
"[(0.05, 0.06), (0.29, 0.3), (0.64, 0.65)]",0,0,,,,4406
"[(0.05, 0.06), (0.3, 0.31), (0.64, 0.65)]",0,0,,,,4405
"[(0.05, 0.06), (0.3, 0.31), (0.63, 0.64)]",0,0,,,,4404
"[(0.05, 0.06), (0.31, 0.32), (0.63, 0.64)]",0,0,,,,4403
"[(0.05, 0.06), (0.31, 0.32), (0.62, 0.63)]",0,1,-1.000,1.386,0.239,4402
"[(0.05, 0.06), (0.32, 0.33), (0.62, 0.63)]",0,0,,,,4401
"[(0.05, 0.06), (0.32, 0.33), (0.61, 0.62)]",0,1,-1.000,1.386,0.239,4400
"[(0.05, 0.06), (0.33, 0.34), (0.61, 0.62)]",0,0,,,,4399
"[(0.05, 0.06), (0.33, 0.34), (0.6, 0.61)]",0,0,,,,4398
"[(0.05, 0.06), (0.34, 0.35), (0.6, 0.61)]",0,0,,,,4397
"[(0.05, 0.06), (0.34, 0.35), (0.59, 0.6)]",0,0,,,,4396
"[(0.05, 0.06), (0.35, 0.36), (0.59, 0.6)]",0,0,,,,4395
"[(0.05, 0.06), (0.35, 0.36), (0.58, 0.59)]",0,0,,,,4394
"[(0.05, 0.06), (0.36, 0.37), (0.58, 0.59)]",1,0,1.000,1.386,0.239,4393
"[(0.05, 0.06), (0.36, 0.37), (0.57, 0.58)]",0,0,,,,4392
"[(0.05, 0.06), (0.37, 0.38), (0.57, 0.58)]",0,0,,,,4391
"[(0.05, 0.06), (0.37, 0.38), (0.56, 0.57)]",0,0,,,,4390
"[(0.05, 0.06), (0.38, 0.39), (0.56, 0.57)]",0,0,,,,4389
"[(0.05, 0.06), (0.38, 0.39), (0.55, 0.56)]",0,0,,,,4388
"[(0.05, 0.06), (0.39, 0.4), (0.55, 0.56)]",0,0,,,,4387
"[(0.05, 0.06), (0.39, 0.4), (0.54, 0.55)]",1,1,0.000,-0.000,1.000,4386
"[(0.05, 0.06), (0.4, 0.41), (0.54, 0.55)]",0,0,,,,4385
"[(0.05, 0.06), (0.4, 0.41), (0.53, 0.54)]",0,1,-1.000,1.386,0.239,4384
"[(0.05, 0.06), (0.41, 0.42), (0.53, 0.54)]",0,0,,,,4383
"[(0.05, 0.06), (0.41, 0.42), (0.52, 0.53)]",0,0,,,,4382
"[(0.05, 0.06), (0.42, 0.43), (0.52, 0.53)]",0,0,,,,4381
"[(0.05, 0.06), (0.42, 0.43), (0.51, 0.52)]",0,0,,,,4380
"[(0.05, 0.06), (0.43, 0.44), (0.51, 0.52)]",0,0,,,,4379
"[(0.05, 0.06), (0.43, 0.44), (0.5, 0.51)]",0,2,-1.000,2.773,0.096,4378
"[(0.05, 0.06), (0.44, 0.45), (0.5, 0.51)]",0,1,-1.000,1.386,0.239,4377
"[(0.05, 0.06), (0.44, 0.45), (0.49, 0.5)]",1,0,1.000,1.386,0.239,4376
"[(0.05, 0.06), (0.45, 0.46), (0.49, 0.5)]",0,0,,,,4375
"[(0.05, 0.06), (0.45, 0.46), (0.48, 0.49)]",0,0,,,,4374
"[(0.05, 0.06), (0.46, 0.47), (0.48, 0.49)]",0,0,,,,4373
"[(0.05, 0.06), (0.46, 0.47), (0.47, 0.48)]",0,0,,,,4372
"[(0.06, 0.07), (0.0, 0.01), (0.93, 0.94)]",1,0,1.000,1.386,0.239,4371
"[(0.06, 0.07), (0.0, 0.01), (0.92, 0.93)]",1,0,1.000,1.386,0.239,4370
"[(0.06, 0.07), (0.01, 0.02), (0.92, 0.93)]",1,0,1.000,1.386,0.239,4369
"[(0.06, 0.07), (0.01, 0.02), (0.91, 0.92)]",1,0,1.000,1.386,0.239,4368
"[(0.06, 0.07), (0.02, 0.03), (0.91, 0.92)]",0,0,,,,4367
"[(0.06, 0.07), (0.02, 0.03), (0.9, 0.91)]",0,1,-1.000,1.386,0.239,4366
"[(0.06, 0.07), (0.03, 0.04), (0.9, 0.91)]",1,0,1.000,1.386,0.239,4365
"[(0.06, 0.07), (0.03, 0.04), (0.89, 0.9)]",1,0,1.000,1.386,0.239,4364
"[(0.06, 0.07), (0.04, 0.05), (0.89, 0.9)]",1,1,0.000,-0.000,1.000,4363
"[(0.06, 0.07), (0.04, 0.05), (0.88, 0.89)]",0,0,,,,4362
"[(0.06, 0.07), (0.05, 0.06), (0.88, 0.89)]",0,0,,,,4361
"[(0.06, 0.07), (0.05, 0.06), (0.87, 0.88)]",0,0,,,,4360
"[(0.06, 0.07), (0.06, 0.07), (0.87, 0.88)]",0,0,,,,4359
"[(0.06, 0.07), (0.06, 0.07), (0.86, 0.87)]",0,0,,,,4358
"[(0.06, 0.07), (0.07, 0.08), (0.86, 0.87)]",0,0,,,,4357
"[(0.06, 0.07), (0.07, 0.08), (0.85, 0.86)]",1,0,1.000,1.386,0.239,4356
"[(0.06, 0.07), (0.08, 0.09), (0.85, 0.86)]",1,0,1.000,1.386,0.239,4355
"[(0.06, 0.07), (0.08, 0.09), (0.84, 0.85)]",0,0,,,,4354
"[(0.06, 0.07), (0.09, 0.1), (0.84, 0.85)]",1,0,1.000,1.386,0.239,4353
"[(0.06, 0.07), (0.09, 0.1), (0.83, 0.84)]",0,0,,,,4352
"[(0.06, 0.07), (0.1, 0.11), (0.83, 0.84)]",0,0,,,,4351
"[(0.06, 0.07), (0.1, 0.11), (0.82, 0.83)]",1,0,1.000,1.386,0.239,4350
"[(0.06, 0.07), (0.11, 0.12), (0.82, 0.83)]",0,0,,,,4349
"[(0.06, 0.07), (0.11, 0.12), (0.81, 0.82)]",0,1,-1.000,1.386,0.239,4348
"[(0.06, 0.07), (0.12, 0.13), (0.81, 0.82)]",0,1,-1.000,1.386,0.239,4347
"[(0.06, 0.07), (0.12, 0.13), (0.8, 0.81)]",0,0,,,,4346
"[(0.06, 0.07), (0.13, 0.14), (0.8, 0.81)]",1,1,0.000,-0.000,1.000,4345
